N,P,K,temperature,humidity,ph,rainfall,label,NPK_Total,NPK_Average,Humidity_Temp_Index,Soil_Fertility,Rainfall_Category
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea,206,68.66666666666667,272.4932730547696,66.0,Low
32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea,175,58.333333333333336,382.8455409441496,55.7,Low
22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea,176,58.666666666666664,340.75904284676295,55.0,Low
31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea,185,61.666666666666664,303.14638621959045,58.6,Low
28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea,167,55.666666666666664,289.09167915232916,52.900000000000006,Low
57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,chickpea,192,64.0,329.287866833359,63.3,Low
49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea,182,60.666666666666664,301.8084507069115,59.5,Low
46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea,199,66.33333333333333,358.976285443127,64.3,Low
54,61,77,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea,192,64.0,286.24653548790644,63.0,Low
38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea,174,58.0,332.13861564251556,56.0,Low
59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,chickpea,193,64.33333333333333,344.11904682192187,63.8,Low
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea,187,62.333333333333336,305.8274131001401,59.7,Low
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea,206,68.66666666666667,297.12176796970516,67.5,Low
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea,182,60.666666666666664,305.56959100164624,58.099999999999994,Low
35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,chickpea,177,59.0,255.89791712062328,56.6,Low
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,chickpea,191,63.666666666666664,354.73093538558714,62.5,Low
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea,186,62.0,285.4403355023785,58.5,Low
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea,201,67.0,329.7604261156191,66.0,Low
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea,198,66.0,296.55863223661174,64.6,Low
43,79,79,19.40751744,18.98030507,7.8067476560000015,80.25064637,chickpea,201,67.0,368.36060166254543,64.6,Low
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea,203,67.66666666666667,396.40622407314726,65.3,Low
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea,157,52.333333333333336,262.20885405693247,49.5,Low
29,77,75,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea,181,60.333333333333336,270.9704593106709,57.2,Low
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,chickpea,158,52.666666666666664,267.1491670771159,49.4,Low
56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,chickpea,201,67.0,293.81442830173614,65.9,Low
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,188,62.666666666666664,395.88127374548526,60.1,Low
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea,196,65.33333333333333,347.6779778668931,63.7,Low
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,208,69.33333333333333,340.9017057295969,68.3,Low
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,176,58.666666666666664,297.26984623769977,54.8,Low
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,165,55.0,316.9058639502277,51.900000000000006,Low
51,72,75,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,chickpea,198,66.0,283.22420933430004,64.5,Low
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea,215,71.66666666666667,272.2398845918268,70.2,Low
22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea,168,56.0,334.68962916794334,52.599999999999994,Low
52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea,204,68.0,323.5721089873429,66.4,Low
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,179,59.666666666666664,367.2629099168405,56.6,Low
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,181,60.333333333333336,410.48442836225735,58.699999999999996,Low
41,69,82,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea,192,64.0,333.0550027448344,61.7,Low
52,56,85,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea,193,64.33333333333333,290.56060372148426,63.1,Low
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,190,63.333333333333336,327.32385449991506,60.400000000000006,Low
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,199,66.33333333333333,275.01596253096386,63.9,Low
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea,184,61.333333333333336,284.26739722429596,58.60000000000001,Low
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,179,59.666666666666664,303.4443727546815,56.400000000000006,Low
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,179,59.666666666666664,404.7760887923756,56.7,Low
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,189,63.0,311.9358015993753,62.4,Low
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea,188,62.666666666666664,299.33811504592654,59.099999999999994,Low
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea,188,62.666666666666664,297.86545572584214,59.6,Low
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,189,63.0,371.7353724813284,59.8,Low
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,192,64.0,364.49251041021597,60.900000000000006,Low
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,204,68.0,282.28962191425944,65.89999999999999,Low
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,196,65.33333333333333,286.6563153875654,64.2,Low
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,204,68.0,258.065696839806,65.9,Low
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,175,58.333333333333336,339.8906138775061,56.0,Low
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,203,67.66666666666667,356.75021680542875,66.2,Low
45,61,78,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea,184,61.333333333333336,312.9998603863249,59.699999999999996,Low
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,194,64.66666666666667,295.8245676745975,61.900000000000006,Low
30,75,81,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea,186,62.0,326.31237530902985,58.8,Low
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,174,58.0,350.6415479104127,55.9,Low
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea,194,64.66666666666667,331.5420705150539,63.5,Low
22,60,85,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea,167,55.666666666666664,277.70468355279723,52.3,Low
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,199,66.33333333333333,410.85602681398643,65.69999999999999,Low
42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,chickpea,186,62.0,302.6978586428838,60.0,Low
39,76,76,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea,191,63.666666666666664,310.97236804414604,61.2,Low
35,63,76,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea,174,58.0,313.6901598571776,55.7,Low
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea,177,59.0,316.4772024774426,56.099999999999994,Low
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea,191,63.666666666666664,325.2617699626662,63.0,Low
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,chickpea,191,63.666666666666664,250.024662872624,62.1,Low
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,175,58.333333333333336,373.4551432571214,56.1,Low
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,173,57.666666666666664,274.78088407940885,55.9,Low
49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,chickpea,200,66.66666666666667,281.35413684056357,64.89999999999999,Low
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,98,32.666666666666664,352.9421717045826,30.7,Medium
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,111,37.0,371.2351991544158,35.8,Medium
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,108,36.0,488.96339905824124,35.5,Medium
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,120,40.0,398.3532377246189,40.0,Medium
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,83,27.666666666666668,509.7125617878938,25.1,Low
26,65,22,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans,113,37.666666666666664,335.11919772224206,36.5,Medium
17,57,21,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans,95,31.666666666666668,403.9549966949972,30.2,Low
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,124,41.333333333333336,450.9217266906868,39.8,Medium
17,59,17,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans,93,31.0,431.471963534476,29.6,Medium
27,59,22,21.81167649,23.20591245,5.794158503999999,130.0608093,kidneybeans,108,36.0,506.15985501466326,35.1,Medium
28,58,24,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans,110,36.666666666666664,360.6441528311882,35.8,Medium
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,101,33.666666666666664,340.86864903750967,32.8,Low
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,125,41.666666666666664,366.3777262197903,40.300000000000004,Medium
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,107,35.666666666666664,458.1376196750565,34.6,Medium
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,113,37.666666666666664,300.818123642048,35.1,Low
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,108,36.0,502.1638612132954,33.0,Low
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,118,39.333333333333336,436.9871195845326,37.6,Medium
27,80,15,19.07096165,21.21092266,5.7883869510000014,86.21917578,kidneybeans,122,40.666666666666664,404.51269260997606,39.3,Low
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,88,29.333333333333332,416.02381152990176,27.4,Medium
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,108,36.0,516.7628212002522,34.7,Medium
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,113,37.666666666666664,477.21306620725596,35.8,Low
19,65,25,18.09551014,18.29318436,5.6250964460000015,144.7902323,kidneybeans,109,36.333333333333336,331.0245030792694,34.6,Medium
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,111,37.0,384.3868589781153,35.5,Low
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,123,41.0,329.1001667920971,40.6,Medium
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,99,33.0,427.72933415296615,30.800000000000004,Low
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,117,39.0,471.10034445502833,36.9,Medium
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,101,33.666666666666664,303.33327979681667,32.4,Medium
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,126,42.0,320.47227764188295,40.2,Low
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,116,38.666666666666664,320.6093613423279,38.2,Medium
16,75,21,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans,112,37.333333333333336,437.07258443127836,35.199999999999996,Low
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,117,39.0,510.2500293854963,36.8,Low
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,127,42.333333333333336,463.22794762074284,41.8,Medium
40,73,20,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans,133,44.333333333333336,438.7506990939347,43.9,Low
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,103,34.333333333333336,492.06602896134206,31.799999999999997,Medium
1,62,23,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans,86,28.666666666666668,283.62317928742857,25.899999999999995,Medium
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans,114,38.0,488.9384331588032,37.5,Medium
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans,101,33.666666666666664,546.8490802061806,32.6,Medium
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans,90,30.0,371.44322497100404,27.6,Medium
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,108,36.0,333.80222301894497,34.9,Low
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans,109,36.333333333333336,386.5944937037884,33.4,Low
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans,97,32.333333333333336,406.3664910152712,29.9,Low
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,106,35.333333333333336,500.83624772734805,34.5,Medium
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,117,39.0,522.4255637497696,37.9,Medium
32,57,18,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans,107,35.666666666666664,369.12281743377474,35.3,Medium
27,56,22,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans,105,35.0,412.3334695345994,34.2,Medium
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,118,39.333333333333336,393.1975721071542,37.099999999999994,Medium
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,80,26.666666666666668,544.8266596315668,24.0,Low
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,106,35.333333333333336,511.4222624930928,33.099999999999994,Low
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,117,39.0,502.5336747333895,38.5,Medium
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,108,36.0,404.9599271693742,33.300000000000004,Medium
11,72,20,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans,103,34.333333333333336,486.6133092590902,32.0,Medium
3,67,24,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans,94,31.333333333333332,338.4478555410673,28.499999999999996,Medium
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,127,42.333333333333336,419.1743874289728,41.6,Low
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,105,35.0,568.9104810323712,31.799999999999997,Low
23,62,19,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans,104,34.666666666666664,337.8815491004642,33.5,Low
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,110,36.666666666666664,351.9144685105521,35.2,Medium
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,135,45.0,517.3491974453161,43.6,Low
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,111,37.0,514.0985772627274,36.7,Low
12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans,92,30.666666666666668,355.74147444002506,28.799999999999997,Medium
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans,103,34.333333333333336,395.08437064264325,33.6,Low
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,94,31.333333333333332,551.7255772939176,28.9,Medium
24,67,22,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans,113,37.666666666666664,460.71792076201103,36.3,Medium
11,71,24,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans,106,35.333333333333336,480.2660935740411,32.900000000000006,Medium
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,126,42.0,454.2552658146446,41.5,Low
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans,125,41.666666666666664,381.9586041904855,40.0,Medium
34,66,17,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans,117,39.0,400.2660915282148,38.50000000000001,Medium
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans,104,34.666666666666664,533.8481477193372,33.2,Medium
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans,118,39.333333333333336,433.2448778047564,39.099999999999994,Low
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans,107,35.666666666666664,554.7304505735445,33.9,Medium
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans,96,32.0,579.3773772103282,29.2,Medium
37,56,25,22.05592283,19.60379304,5.774755143999999,126.7265372,kidneybeans,118,39.333333333333336,432.37974646553107,39.1,Medium
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans,79,26.333333333333332,380.94107481268486,24.2,Medium
11,61,21,18.62328774,23.02410338,5.532100554,135.33780330000002,kidneybeans,93,31.0,428.78450220124654,29.000000000000004,Medium
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans,122,40.666666666666664,434.149569974081,38.8,Medium
12,61,19,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans,92,30.666666666666668,466.6644913400035,28.8,Low
5,74,21,16.24469193,21.35793891,5.591704013999999,66.97053257,kidneybeans,100,33.333333333333336,346.95313785271,30.5,Low
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans,118,39.333333333333336,446.26737731238666,38.1,Low
31,75,18,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans,124,41.333333333333336,331.5976972080203,40.3,Low
